0,0.766927,0.825243,0.668831,0.10194
1,0.766927,0.825243,0.668831,0.18259
2,0.769531,0.796117,0.668831,0.254067
3,0.789062,0.805825,0.720779,0.332945
4,0.789062,0.805825,0.720779,0.426557
5,0.804688,0.786408,0.75974,0.502659
6,0.81901,0.834951,0.75974,0.630345
7,0.81901,0.834951,0.75974,0.691349
8,0.81901,0.834951,0.75974,0.745313
9,0.81901,0.834951,0.75974,0.793707
